2025/07/27 15:56:14 🚀 启动分布式缓存节点: node2
2025/07/27 15:56:14 📡 监听地址: :8002
2025/07/27 15:56:14 🌐 集群节点: map[node1:localhost:8001 node2:localhost:8002 node3:localhost:8003]
2025/07/27 15:56:14 🌐 启动集群管理器，节点ID: node2
2025/07/27 15:56:14 🚀 启动分布式缓存节点: node2
2025/07/27 15:56:14 📡 监听地址: localhost:8002
2025/07/27 15:56:14 🌐 集群节点数: 3
2025/07/27 15:56:16 ✅ 成功通知节点 localhost:8001 关于节点加入
2025/07/27 15:56:16 ⚠️ 通知节点加入失败 localhost:8003: Post "http://localhost:8003/internal/cluster/join": dial tcp 127.0.0.1:8003: connect: connection refused
2025/07/27 15:56:19 🔄 开始添加节点到集群: node3 (localhost:8003)
2025/07/27 15:56:19 ➕ 添加节点到集群: node3 (localhost:8003)
2025/07/27 15:56:19 🔄 开始网络数据迁移到节点: node3 (localhost:8003)
2025/07/27 15:56:19 ✅ 网络数据迁移完成: 迁移了 0 个key到节点 node3
2025/07/27 15:56:19 ⚠️ 跳过不健康的节点: node3
2025/07/27 15:56:19 ⚠️ 跳过不健康的节点: node1
2025/07/27 15:56:19 ✅ 节点添加完成: node3
[GIN] 2025/07/27 - 15:56:19 | 200 |     432.214µs |       127.0.0.1 | POST     "/internal/cluster/join"
[GIN] 2025/07/27 - 15:56:28 | 200 |       1.897µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:819"
[GIN] 2025/07/27 - 15:56:28 | 200 |      57.353µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:822"
[GIN] 2025/07/27 - 15:56:28 | 200 |       3.529µs |       127.0.0.1 | GET      "/internal/cache/perf:write:823"
[GIN] 2025/07/27 - 15:56:28 | 200 |      71.277µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:825"
[GIN] 2025/07/27 - 15:56:28 | 200 |       3.676µs |       127.0.0.1 | GET      "/internal/cache/perf:write:827"
[GIN] 2025/07/27 - 15:56:28 | 200 |      58.588µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:828"
[GIN] 2025/07/27 - 15:56:28 | 200 |       57.22µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:831"
[GIN] 2025/07/27 - 15:56:28 | 200 |        3.41µs |       127.0.0.1 | GET      "/internal/cache/perf:write:833"
[GIN] 2025/07/27 - 15:56:28 | 200 |      72.145µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:834"
[GIN] 2025/07/27 - 15:56:28 | 200 |       3.392µs |       127.0.0.1 | GET      "/internal/cache/perf:write:835"
[GIN] 2025/07/27 - 15:56:28 | 200 |       3.183µs |       127.0.0.1 | GET      "/internal/cache/perf:write:836"
[GIN] 2025/07/27 - 15:56:28 | 200 |      62.411µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:837"
[GIN] 2025/07/27 - 15:56:28 | 200 |      34.248µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:840"
[GIN] 2025/07/27 - 15:56:28 | 200 |       2.533µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:843"
[GIN] 2025/07/27 - 15:56:28 | 200 |      56.981µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:846"
[GIN] 2025/07/27 - 15:56:28 | 200 |        3.57µs |       127.0.0.1 | GET      "/internal/cache/perf:write:847"
[GIN] 2025/07/27 - 15:56:28 | 200 |      64.091µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:849"
[GIN] 2025/07/27 - 15:56:28 | 200 |       4.502µs |       127.0.0.1 | GET      "/internal/cache/perf:write:851"
[GIN] 2025/07/27 - 15:56:28 | 200 |      66.488µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:852"
[GIN] 2025/07/27 - 15:56:28 | 200 |       1.599µs |       127.0.0.1 | GET      "/internal/cache/perf:write:854"
[GIN] 2025/07/27 - 15:56:28 | 200 |        3.97µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:855"
[GIN] 2025/07/27 - 15:56:28 | 200 |        4.54µs |       127.0.0.1 | GET      "/internal/cache/perf:write:856"
[GIN] 2025/07/27 - 15:56:28 | 200 |       3.874µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:858"
[GIN] 2025/07/27 - 15:56:28 | 200 |      81.057µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:861"
[GIN] 2025/07/27 - 15:56:28 | 200 |       3.875µs |       127.0.0.1 | GET      "/internal/cache/perf:write:862"
[GIN] 2025/07/27 - 15:56:28 | 200 |      78.369µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:864"
[GIN] 2025/07/27 - 15:56:28 | 200 |       3.362µs |       127.0.0.1 | GET      "/internal/cache/perf:write:865"
[GIN] 2025/07/27 - 15:56:28 | 200 |       3.329µs |       127.0.0.1 | GET      "/internal/cache/perf:write:866"
[GIN] 2025/07/27 - 15:56:28 | 200 |     326.243µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:867"
[GIN] 2025/07/27 - 15:56:28 | 200 |       6.784µs |       127.0.0.1 | GET      "/internal/cache/perf:write:869"
[GIN] 2025/07/27 - 15:56:28 | 200 |      93.338µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:870"
[GIN] 2025/07/27 - 15:56:28 | 200 |       6.193µs |       127.0.0.1 | GET      "/internal/cache/perf:write:872"
[GIN] 2025/07/27 - 15:56:28 | 200 |      55.285µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:873"
[GIN] 2025/07/27 - 15:56:28 | 200 |        5.02µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:876"
[GIN] 2025/07/27 - 15:56:28 | 200 |       4.526µs |       127.0.0.1 | GET      "/internal/cache/perf:write:877"
[GIN] 2025/07/27 - 15:56:28 | 200 |       2.771µs |       127.0.0.1 | GET      "/internal/cache/perf:write:878"
[GIN] 2025/07/27 - 15:56:28 | 200 |      84.411µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:879"
[GIN] 2025/07/27 - 15:56:28 | 200 |       5.272µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:882"
[GIN] 2025/07/27 - 15:56:28 | 200 |       4.091µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:885"
[GIN] 2025/07/27 - 15:56:28 | 200 |       3.146µs |       127.0.0.1 | GET      "/internal/cache/perf:write:887"
[GIN] 2025/07/27 - 15:56:28 | 200 |       67.22µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:888"
[GIN] 2025/07/27 - 15:56:28 | 200 |       3.156µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:891"
[GIN] 2025/07/27 - 15:56:28 | 200 |      39.807µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:894"
[GIN] 2025/07/27 - 15:56:28 | 200 |       2.054µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:897"
[GIN] 2025/07/27 - 15:56:28 | 200 |      39.758µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:900"
[GIN] 2025/07/27 - 15:56:28 | 200 |       1.458µs |       127.0.0.1 | GET      "/internal/cache/perf:write:901"
[GIN] 2025/07/27 - 15:56:28 | 200 |       1.481µs |       127.0.0.1 | GET      "/internal/cache/perf:write:902"
[GIN] 2025/07/27 - 15:56:28 | 200 |      37.623µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:903"
[GIN] 2025/07/27 - 15:56:28 | 200 |       1.427µs |       127.0.0.1 | GET      "/internal/cache/perf:write:904"
[GIN] 2025/07/27 - 15:56:28 | 200 |      32.151µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:906"
[GIN] 2025/07/27 - 15:56:28 | 200 |      63.624µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:909"
[GIN] 2025/07/27 - 15:56:28 | 200 |       2.026µs |       127.0.0.1 | GET      "/internal/cache/perf:write:910"
[GIN] 2025/07/27 - 15:56:28 | 200 |      70.796µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:912"
[GIN] 2025/07/27 - 15:56:28 | 200 |       4.561µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:915"
[GIN] 2025/07/27 - 15:56:28 | 200 |      58.748µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:918"
[GIN] 2025/07/27 - 15:56:28 | 200 |      36.375µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:921"
[GIN] 2025/07/27 - 15:56:28 | 200 |       1.684µs |       127.0.0.1 | GET      "/internal/cache/perf:write:922"
[GIN] 2025/07/27 - 15:56:28 | 200 |       1.852µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:924"
[GIN] 2025/07/27 - 15:56:28 | 200 |        1.45µs |       127.0.0.1 | GET      "/internal/cache/perf:write:926"
[GIN] 2025/07/27 - 15:56:28 | 200 |      38.312µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:927"
[GIN] 2025/07/27 - 15:56:28 | 200 |       1.665µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:930"
[GIN] 2025/07/27 - 15:56:28 | 200 |      55.484µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:933"
[GIN] 2025/07/27 - 15:56:28 | 200 |       3.604µs |       127.0.0.1 | GET      "/internal/cache/perf:write:934"
[GIN] 2025/07/27 - 15:56:28 | 200 |       78.31µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:936"
[GIN] 2025/07/27 - 15:56:28 | 200 |      51.599µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:939"
[GIN] 2025/07/27 - 15:56:28 | 200 |       1.528µs |       127.0.0.1 | GET      "/internal/cache/perf:write:941"
[GIN] 2025/07/27 - 15:56:28 | 200 |      35.605µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:942"
[GIN] 2025/07/27 - 15:56:28 | 200 |        1.33µs |       127.0.0.1 | GET      "/internal/cache/perf:write:944"
[GIN] 2025/07/27 - 15:56:28 | 200 |      73.735µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:945"
[GIN] 2025/07/27 - 15:56:28 | 200 |        3.43µs |       127.0.0.1 | GET      "/internal/cache/perf:write:947"
[GIN] 2025/07/27 - 15:56:28 | 200 |      80.541µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:948"
[GIN] 2025/07/27 - 15:56:28 | 200 |       1.575µs |       127.0.0.1 | GET      "/internal/cache/perf:write:949"
[GIN] 2025/07/27 - 15:56:28 | 200 |      36.988µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:951"
[GIN] 2025/07/27 - 15:56:28 | 200 |       5.254µs |       127.0.0.1 | GET      "/internal/cache/perf:write:952"
[GIN] 2025/07/27 - 15:56:28 | 200 |       1.402µs |       127.0.0.1 | GET      "/internal/cache/perf:write:953"
[GIN] 2025/07/27 - 15:56:28 | 200 |      40.873µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:954"
[GIN] 2025/07/27 - 15:56:28 | 200 |      71.624µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:957"
[GIN] 2025/07/27 - 15:56:28 | 200 |       1.482µs |       127.0.0.1 | GET      "/internal/cache/perf:write:959"
[GIN] 2025/07/27 - 15:56:28 | 200 |       4.643µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:960"
[GIN] 2025/07/27 - 15:56:28 | 200 |       57.08µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:963"
[GIN] 2025/07/27 - 15:56:28 | 200 |      34.488µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:966"
[GIN] 2025/07/27 - 15:56:28 | 200 |       1.656µs |       127.0.0.1 | GET      "/internal/cache/perf:write:967"
[GIN] 2025/07/27 - 15:56:28 | 200 |       1.415µs |       127.0.0.1 | GET      "/internal/cache/perf:write:968"
[GIN] 2025/07/27 - 15:56:28 | 200 |      44.814µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:969"
[GIN] 2025/07/27 - 15:56:28 | 200 |      35.633µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:972"
[GIN] 2025/07/27 - 15:56:28 | 200 |      31.414µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:975"
[GIN] 2025/07/27 - 15:56:28 | 200 |       2.267µs |       127.0.0.1 | GET      "/internal/cache/perf:write:976"
[GIN] 2025/07/27 - 15:56:28 | 200 |       1.334µs |       127.0.0.1 | GET      "/internal/cache/perf:write:977"
[GIN] 2025/07/27 - 15:56:28 | 200 |       4.058µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:978"
[GIN] 2025/07/27 - 15:56:28 | 200 |      64.636µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:981"
[GIN] 2025/07/27 - 15:56:28 | 200 |       3.217µs |       127.0.0.1 | GET      "/internal/cache/perf:write:982"
[GIN] 2025/07/27 - 15:56:28 | 200 |       4.017µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:984"
[GIN] 2025/07/27 - 15:56:28 | 200 |       4.865µs |       127.0.0.1 | GET      "/internal/cache/perf:write:985"
[GIN] 2025/07/27 - 15:56:28 | 200 |       3.144µs |       127.0.0.1 | GET      "/internal/cache/perf:write:986"
[GIN] 2025/07/27 - 15:56:28 | 200 |       3.693µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:987"
[GIN] 2025/07/27 - 15:56:28 | 200 |       3.032µs |       127.0.0.1 | GET      "/internal/cache/perf:write:988"
[GIN] 2025/07/27 - 15:56:28 | 200 |        5.45µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:990"
[GIN] 2025/07/27 - 15:56:28 | 200 |       1.521µs |       127.0.0.1 | GET      "/internal/cache/perf:write:991"
[GIN] 2025/07/27 - 15:56:28 | 200 |       31.98µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:993"
[GIN] 2025/07/27 - 15:56:28 | 200 |       1.687µs |       127.0.0.1 | GET      "/internal/cache/perf:write:994"
[GIN] 2025/07/27 - 15:56:28 | 200 |      32.047µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:996"
[GIN] 2025/07/27 - 15:56:28 | 200 |       1.468µs |       127.0.0.1 | GET      "/internal/cache/perf:write:998"
[GIN] 2025/07/27 - 15:56:28 | 200 |       2.638µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:999"
[GIN] 2025/07/27 - 15:56:28 | 200 |       5.976µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:0"
[GIN] 2025/07/27 - 15:56:28 | 200 |      56.029µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:2"
[GIN] 2025/07/27 - 15:56:28 | 200 |      15.273µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:3"
[GIN] 2025/07/27 - 15:56:28 | 200 |       10.86µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:5"
[GIN] 2025/07/27 - 15:56:28 | 200 |       5.079µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:7"
[GIN] 2025/07/27 - 15:56:28 | 200 |     202.283µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:8"
[GIN] 2025/07/27 - 15:56:28 | 200 |      12.741µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:10"
[GIN] 2025/07/27 - 15:56:28 | 200 |      63.241µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:11"
[GIN] 2025/07/27 - 15:56:28 | 200 |       8.614µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:12"
[GIN] 2025/07/27 - 15:56:28 | 200 |        8.03µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:14"
[GIN] 2025/07/27 - 15:56:28 | 200 |       6.705µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:15"
[GIN] 2025/07/27 - 15:56:28 | 200 |     144.807µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:17"
[GIN] 2025/07/27 - 15:56:28 | 200 |        9.39µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:20"
[GIN] 2025/07/27 - 15:56:28 | 200 |      11.273µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:22"
[GIN] 2025/07/27 - 15:56:28 | 200 |     164.654µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:23"
[GIN] 2025/07/27 - 15:56:28 | 200 |      14.772µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:24"
[GIN] 2025/07/27 - 15:56:28 | 200 |      13.815µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:26"
[GIN] 2025/07/27 - 15:56:28 | 200 |      13.098µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:29"
[GIN] 2025/07/27 - 15:56:28 | 200 |      13.187µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:30"
[GIN] 2025/07/27 - 15:56:28 | 200 |     178.252µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:32"
[GIN] 2025/07/27 - 15:56:28 | 200 |      15.917µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:33"
[GIN] 2025/07/27 - 15:56:28 | 200 |     186.391µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:35"
[GIN] 2025/07/27 - 15:56:28 | 200 |      14.506µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:36"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.983µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:38"
[GIN] 2025/07/27 - 15:56:28 | 200 |      11.307µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:40"
[GIN] 2025/07/27 - 15:56:28 | 200 |     172.076µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:41"
[GIN] 2025/07/27 - 15:56:28 | 200 |       10.15µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:44"
[GIN] 2025/07/27 - 15:56:28 | 200 |     154.486µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:47"
[GIN] 2025/07/27 - 15:56:28 | 200 |       8.822µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:48"
[GIN] 2025/07/27 - 15:56:28 | 200 |     126.999µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:50"
[GIN] 2025/07/27 - 15:56:28 | 200 |       8.567µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:52"
[GIN] 2025/07/27 - 15:56:28 | 200 |     122.188µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:53"
[GIN] 2025/07/27 - 15:56:28 | 200 |       8.952µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:55"
[GIN] 2025/07/27 - 15:56:28 | 200 |      14.277µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:56"
[GIN] 2025/07/27 - 15:56:28 | 200 |      18.637µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:57"
[GIN] 2025/07/27 - 15:56:28 | 200 |     200.586µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:59"
[GIN] 2025/07/27 - 15:56:28 | 200 |      12.093µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:62"
[GIN] 2025/07/27 - 15:56:28 | 200 |     128.943µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:65"
[GIN] 2025/07/27 - 15:56:28 | 200 |     143.641µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:68"
[GIN] 2025/07/27 - 15:56:28 | 200 |      12.145µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:70"
[GIN] 2025/07/27 - 15:56:28 | 200 |     157.117µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:71"
[GIN] 2025/07/27 - 15:56:28 | 200 |     139.278µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:74"
[GIN] 2025/07/27 - 15:56:28 | 200 |     198.968µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:77"
[GIN] 2025/07/27 - 15:56:28 | 200 |      14.096µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:79"
[GIN] 2025/07/27 - 15:56:28 | 200 |      13.396µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:80"
[GIN] 2025/07/27 - 15:56:28 | 200 |     165.277µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:83"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.232µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:85"
[GIN] 2025/07/27 - 15:56:28 | 200 |     164.303µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:86"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.003µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:89"
[GIN] 2025/07/27 - 15:56:28 | 200 |     187.478µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:92"
[GIN] 2025/07/27 - 15:56:28 | 200 |      14.741µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:94"
[GIN] 2025/07/27 - 15:56:28 | 200 |       211.9µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:95"
[GIN] 2025/07/27 - 15:56:28 | 200 |      12.364µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:97"
[GIN] 2025/07/27 - 15:56:28 | 200 |     185.568µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:98"
[GIN] 2025/07/27 - 15:56:28 | 200 |     172.096µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:101"
[GIN] 2025/07/27 - 15:56:28 | 200 |      13.968µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:102"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.602µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:103"
[GIN] 2025/07/27 - 15:56:28 | 200 |     176.395µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:104"
[GIN] 2025/07/27 - 15:56:28 | 200 |      11.861µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:107"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.868µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:110"
[GIN] 2025/07/27 - 15:56:28 | 200 |     147.089µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:113"
[GIN] 2025/07/27 - 15:56:28 | 200 |      17.787µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:114"
[GIN] 2025/07/27 - 15:56:28 | 200 |       8.025µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:116"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.721µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:117"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.284µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:118"
[GIN] 2025/07/27 - 15:56:28 | 200 |     169.501µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:119"
[GIN] 2025/07/27 - 15:56:28 | 200 |       8.154µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:120"
[GIN] 2025/07/27 - 15:56:28 | 200 |     140.664µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:122"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.691µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:125"
[GIN] 2025/07/27 - 15:56:28 | 200 |     116.254µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:128"
[GIN] 2025/07/27 - 15:56:28 | 200 |      12.482µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:129"
[GIN] 2025/07/27 - 15:56:28 | 200 |      11.468µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:131"
[GIN] 2025/07/27 - 15:56:28 | 200 |     153.404µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:134"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.678µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:135"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.748µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:136"
[GIN] 2025/07/27 - 15:56:28 | 200 |      13.913µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:137"
[GIN] 2025/07/27 - 15:56:28 | 200 |      12.647µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:139"
[GIN] 2025/07/27 - 15:56:28 | 200 |     151.344µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:140"
[GIN] 2025/07/27 - 15:56:28 | 200 |     230.264µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:143"
[GIN] 2025/07/27 - 15:56:28 | 200 |     124.815µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:146"
[GIN] 2025/07/27 - 15:56:28 | 200 |      12.605µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:149"
[GIN] 2025/07/27 - 15:56:28 | 200 |       9.426µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:152"
[GIN] 2025/07/27 - 15:56:28 | 200 |     197.364µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:155"
[GIN] 2025/07/27 - 15:56:28 | 200 |      148.11µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:158"
[GIN] 2025/07/27 - 15:56:28 | 200 |     161.985µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:161"
[GIN] 2025/07/27 - 15:56:28 | 200 |        8.29µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:163"
[GIN] 2025/07/27 - 15:56:28 | 200 |     150.672µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:164"
[GIN] 2025/07/27 - 15:56:28 | 200 |      10.948µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:165"
[GIN] 2025/07/27 - 15:56:28 | 200 |      11.899µs |       127.0.0.1 | DELETE   "/internal/cache/perf:write:166"
[GIN] 2025/07/27 - 15:56:28 | 200 |     173.084µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:167"
[GIN] 2025/07/27 - 15:56:28 | 200 |     144.817µs |       127.0.0.1 | DELETE   "/api/v1/cache/perf:write:170"
