2025/07/28 09:17:23 🚀 启动分布式缓存节点: node1
2025/07/28 09:17:23 📡 监听地址: :8001
2025/07/28 09:17:23 🌐 集群节点: map[node1:localhost:8001 node2:localhost:8002 node3:localhost:8003]
2025/07/28 09:17:23 🌐 启动集群管理器，节点ID: node1
2025/07/28 09:17:23 🚀 启动分布式缓存节点: node1
2025/07/28 09:17:23 📡 监听地址: localhost:8001
2025/07/28 09:17:23 🌐 集群节点数: 3
2025/07/28 09:17:25 ⚠️ 通知节点加入失败 localhost:8002: Post "http://localhost:8002/internal/cluster/join": dial tcp 127.0.0.1:8002: connect: connection refused
2025/07/28 09:17:25 ⚠️ 通知节点加入失败 localhost:8003: Post "http://localhost:8003/internal/cluster/join": dial tcp 127.0.0.1:8003: connect: connection refused
2025/07/28 09:17:28 🔄 开始添加节点到集群: node2 (localhost:8002)
2025/07/28 09:17:28 ➕ 添加节点到集群: node2 (localhost:8002)
2025/07/28 09:17:28 🔄 开始网络数据迁移到节点: node2 (localhost:8002)
2025/07/28 09:17:28 ✅ 网络数据迁移完成: 迁移了 0 个key到节点 node2
2025/07/28 09:17:28 ⚠️ 跳过不健康的节点: node2
2025/07/28 09:17:28 ⚠️ 跳过不健康的节点: node3
2025/07/28 09:17:28 ✅ 节点添加完成: node2
[GIN] 2025/07/28 - 09:17:28 | 200 |     423.214µs |       127.0.0.1 | POST     "/internal/cluster/join"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.888µs |       127.0.0.1 | GET      "/internal/cache/perf:write:481"
[GIN] 2025/07/28 - 09:17:42 | 200 |     134.335µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:482"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.293µs |       127.0.0.1 | GET      "/internal/cache/perf:write:483"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.619µs |       127.0.0.1 | GET      "/internal/cache/perf:write:484"
[GIN] 2025/07/28 - 09:17:42 | 200 |       3.004µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:485"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.952µs |       127.0.0.1 | GET      "/internal/cache/perf:write:487"
[GIN] 2025/07/28 - 09:17:42 | 200 |      77.424µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:488"
[GIN] 2025/07/28 - 09:17:42 | 200 |      86.561µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:491"
[GIN] 2025/07/28 - 09:17:42 | 200 |       3.198µs |       127.0.0.1 | GET      "/internal/cache/perf:write:493"
[GIN] 2025/07/28 - 09:17:42 | 200 |      63.836µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:494"
[GIN] 2025/07/28 - 09:17:42 | 200 |     105.614µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:497"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.239µs |       127.0.0.1 | GET      "/internal/cache/perf:write:499"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.288µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:500"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.548µs |       127.0.0.1 | GET      "/internal/cache/perf:write:501"
[GIN] 2025/07/28 - 09:17:42 | 200 |      42.157µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:503"
[GIN] 2025/07/28 - 09:17:42 | 200 |      36.748µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:506"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.858µs |       127.0.0.1 | GET      "/internal/cache/perf:write:508"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.173µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:509"
[GIN] 2025/07/28 - 09:17:42 | 200 |      62.966µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:512"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.786µs |       127.0.0.1 | GET      "/internal/cache/perf:write:513"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.697µs |       127.0.0.1 | GET      "/internal/cache/perf:write:514"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.679µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:515"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.502µs |       127.0.0.1 | GET      "/internal/cache/perf:write:516"
[GIN] 2025/07/28 - 09:17:42 | 200 |      58.906µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:518"
[GIN] 2025/07/28 - 09:17:42 | 200 |      54.772µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:521"
[GIN] 2025/07/28 - 09:17:42 | 200 |       3.983µs |       127.0.0.1 | GET      "/internal/cache/perf:write:522"
[GIN] 2025/07/28 - 09:17:42 | 200 |        3.22µs |       127.0.0.1 | GET      "/internal/cache/perf:write:523"
[GIN] 2025/07/28 - 09:17:42 | 200 |       4.093µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:524"
[GIN] 2025/07/28 - 09:17:42 | 200 |      67.087µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:527"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.657µs |       127.0.0.1 | GET      "/internal/cache/perf:write:528"
[GIN] 2025/07/28 - 09:17:42 | 200 |      52.699µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:530"
[GIN] 2025/07/28 - 09:17:42 | 200 |      86.339µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:533"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.863µs |       127.0.0.1 | GET      "/internal/cache/perf:write:535"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.195µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:536"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.644µs |       127.0.0.1 | GET      "/internal/cache/perf:write:537"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.561µs |       127.0.0.1 | GET      "/internal/cache/perf:write:538"
[GIN] 2025/07/28 - 09:17:42 | 200 |      56.456µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:539"
[GIN] 2025/07/28 - 09:17:42 | 200 |       4.229µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:542"
[GIN] 2025/07/28 - 09:17:42 | 200 |       4.178µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:545"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.997µs |       127.0.0.1 | GET      "/internal/cache/perf:write:546"
[GIN] 2025/07/28 - 09:17:42 | 200 |       4.006µs |       127.0.0.1 | GET      "/internal/cache/perf:write:547"
[GIN] 2025/07/28 - 09:17:42 | 200 |     105.099µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:548"
[GIN] 2025/07/28 - 09:17:42 | 200 |       3.141µs |       127.0.0.1 | GET      "/internal/cache/perf:write:549"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.844µs |       127.0.0.1 | GET      "/internal/cache/perf:write:550"
[GIN] 2025/07/28 - 09:17:42 | 200 |      80.279µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:551"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.857µs |       127.0.0.1 | GET      "/internal/cache/perf:write:552"
[GIN] 2025/07/28 - 09:17:42 | 200 |      44.593µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:554"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.496µs |       127.0.0.1 | GET      "/internal/cache/perf:write:555"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.354µs |       127.0.0.1 | GET      "/internal/cache/perf:write:556"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.828µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:557"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.518µs |       127.0.0.1 | GET      "/internal/cache/perf:write:559"
[GIN] 2025/07/28 - 09:17:42 | 200 |      54.372µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:560"
[GIN] 2025/07/28 - 09:17:42 | 200 |      31.086µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:563"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.552µs |       127.0.0.1 | GET      "/internal/cache/perf:write:565"
[GIN] 2025/07/28 - 09:17:42 | 200 |      40.487µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:566"
[GIN] 2025/07/28 - 09:17:42 | 200 |      79.667µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:569"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.524µs |       127.0.0.1 | GET      "/internal/cache/perf:write:571"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.694µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:572"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.322µs |       127.0.0.1 | GET      "/internal/cache/perf:write:574"
[GIN] 2025/07/28 - 09:17:42 | 200 |       3.293µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:575"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.596µs |       127.0.0.1 | GET      "/internal/cache/perf:write:576"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.603µs |       127.0.0.1 | GET      "/internal/cache/perf:write:577"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.162µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:578"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.529µs |       127.0.0.1 | GET      "/internal/cache/perf:write:579"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.107µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:581"
[GIN] 2025/07/28 - 09:17:42 | 200 |         1.6µs |       127.0.0.1 | GET      "/internal/cache/perf:write:583"
[GIN] 2025/07/28 - 09:17:42 | 200 |      64.324µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:584"
[GIN] 2025/07/28 - 09:17:42 | 200 |        4.24µs |       127.0.0.1 | GET      "/internal/cache/perf:write:585"
[GIN] 2025/07/28 - 09:17:42 | 200 |       5.312µs |       127.0.0.1 | GET      "/internal/cache/perf:write:586"
[GIN] 2025/07/28 - 09:17:42 | 200 |      86.659µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:587"
[GIN] 2025/07/28 - 09:17:42 | 200 |      51.832µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:590"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.615µs |       127.0.0.1 | GET      "/internal/cache/perf:write:592"
[GIN] 2025/07/28 - 09:17:42 | 200 |       3.865µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:593"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.902µs |       127.0.0.1 | GET      "/internal/cache/perf:write:594"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.939µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:596"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.066µs |       127.0.0.1 | GET      "/internal/cache/perf:write:597"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.751µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:599"
[GIN] 2025/07/28 - 09:17:42 | 200 |        68.9µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:602"
[GIN] 2025/07/28 - 09:17:42 | 200 |       6.626µs |       127.0.0.1 | GET      "/internal/cache/perf:write:603"
[GIN] 2025/07/28 - 09:17:42 | 200 |       5.245µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:605"
[GIN] 2025/07/28 - 09:17:42 | 200 |        5.11µs |       127.0.0.1 | GET      "/internal/cache/perf:write:607"
[GIN] 2025/07/28 - 09:17:42 | 200 |      109.41µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:608"
[GIN] 2025/07/28 - 09:17:42 | 200 |        2.98µs |       127.0.0.1 | GET      "/internal/cache/perf:write:609"
[GIN] 2025/07/28 - 09:17:42 | 200 |      58.729µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:611"
[GIN] 2025/07/28 - 09:17:42 | 200 |        2.62µs |       127.0.0.1 | GET      "/internal/cache/perf:write:612"
[GIN] 2025/07/28 - 09:17:42 | 200 |        94.7µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:614"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.647µs |       127.0.0.1 | GET      "/internal/cache/perf:write:616"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.929µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:617"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.525µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:620"
[GIN] 2025/07/28 - 09:17:42 | 200 |        1.31µs |       127.0.0.1 | GET      "/internal/cache/perf:write:622"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.555µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:623"
[GIN] 2025/07/28 - 09:17:42 | 200 |      35.186µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:626"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.462µs |       127.0.0.1 | GET      "/internal/cache/perf:write:627"
[GIN] 2025/07/28 - 09:17:42 | 200 |      30.664µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:629"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.741µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:632"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.401µs |       127.0.0.1 | GET      "/internal/cache/perf:write:634"
[GIN] 2025/07/28 - 09:17:42 | 200 |      55.434µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:635"
[GIN] 2025/07/28 - 09:17:42 | 200 |       3.753µs |       127.0.0.1 | GET      "/internal/cache/perf:write:636"
[GIN] 2025/07/28 - 09:17:42 | 200 |       93.68µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:638"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.572µs |       127.0.0.1 | GET      "/internal/cache/perf:write:640"
[GIN] 2025/07/28 - 09:17:42 | 200 |       51.31µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:641"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.849µs |       127.0.0.1 | GET      "/internal/cache/perf:write:642"
[GIN] 2025/07/28 - 09:17:42 | 200 |      54.425µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:644"
[GIN] 2025/07/28 - 09:17:42 | 200 |        3.82µs |       127.0.0.1 | GET      "/internal/cache/perf:write:645"
[GIN] 2025/07/28 - 09:17:42 | 200 |       3.232µs |       127.0.0.1 | GET      "/internal/cache/perf:write:646"
[GIN] 2025/07/28 - 09:17:42 | 200 |       4.264µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:647"
[GIN] 2025/07/28 - 09:17:42 | 200 |       3.961µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:650"
[GIN] 2025/07/28 - 09:17:42 | 200 |       3.205µs |       127.0.0.1 | GET      "/internal/cache/perf:write:651"
[GIN] 2025/07/28 - 09:17:42 | 200 |       3.762µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:653"
[GIN] 2025/07/28 - 09:17:42 | 200 |        3.14µs |       127.0.0.1 | GET      "/internal/cache/perf:write:655"
[GIN] 2025/07/28 - 09:17:42 | 200 |         3.6µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:656"
[GIN] 2025/07/28 - 09:17:42 | 200 |       5.302µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:659"
[GIN] 2025/07/28 - 09:17:42 | 200 |       63.69µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:662"
[GIN] 2025/07/28 - 09:17:42 | 200 |      96.494µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:665"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.921µs |       127.0.0.1 | GET      "/internal/cache/perf:write:667"
[GIN] 2025/07/28 - 09:17:42 | 200 |      42.512µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:668"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.657µs |       127.0.0.1 | GET      "/internal/cache/perf:write:669"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.843µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:671"
[GIN] 2025/07/28 - 09:17:42 | 200 |      57.233µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:674"
[GIN] 2025/07/28 - 09:17:42 | 200 |       4.882µs |       127.0.0.1 | GET      "/internal/cache/perf:write:676"
[GIN] 2025/07/28 - 09:17:42 | 200 |     108.738µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:677"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.588µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:680"
[GIN] 2025/07/28 - 09:17:42 | 200 |        1.43µs |       127.0.0.1 | GET      "/internal/cache/perf:write:681"
[GIN] 2025/07/28 - 09:17:42 | 200 |       3.355µs |       127.0.0.1 | GET      "/internal/cache/perf:write:682"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.639µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:683"
[GIN] 2025/07/28 - 09:17:42 | 200 |      60.944µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:686"
[GIN] 2025/07/28 - 09:17:42 | 200 |       72.02µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:689"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.447µs |       127.0.0.1 | GET      "/internal/cache/perf:write:690"
[GIN] 2025/07/28 - 09:17:42 | 200 |      50.776µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:692"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.768µs |       127.0.0.1 | GET      "/internal/cache/perf:write:694"
[GIN] 2025/07/28 - 09:17:42 | 200 |      52.859µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:695"
[GIN] 2025/07/28 - 09:17:42 | 200 |      61.622µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:698"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.518µs |       127.0.0.1 | GET      "/internal/cache/perf:write:700"
[GIN] 2025/07/28 - 09:17:42 | 200 |      49.694µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:701"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.796µs |       127.0.0.1 | GET      "/internal/cache/perf:write:702"
[GIN] 2025/07/28 - 09:17:42 | 200 |      57.587µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:704"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.542µs |       127.0.0.1 | GET      "/internal/cache/perf:write:705"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.761µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:707"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.271µs |       127.0.0.1 | GET      "/internal/cache/perf:write:708"
[GIN] 2025/07/28 - 09:17:42 | 200 |      11.431µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:710"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.386µs |       127.0.0.1 | GET      "/internal/cache/perf:write:711"
[GIN] 2025/07/28 - 09:17:42 | 200 |      61.165µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:713"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.424µs |       127.0.0.1 | GET      "/internal/cache/perf:write:714"
[GIN] 2025/07/28 - 09:17:42 | 200 |      57.005µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:716"
[GIN] 2025/07/28 - 09:17:42 | 200 |      47.122µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:719"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.973µs |       127.0.0.1 | GET      "/internal/cache/perf:write:721"
[GIN] 2025/07/28 - 09:17:42 | 200 |      60.797µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:722"
[GIN] 2025/07/28 - 09:17:42 | 200 |        1.53µs |       127.0.0.1 | GET      "/internal/cache/perf:write:723"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.548µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:725"
[GIN] 2025/07/28 - 09:17:42 | 200 |      64.812µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:728"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.578µs |       127.0.0.1 | GET      "/internal/cache/perf:write:729"
[GIN] 2025/07/28 - 09:17:42 | 200 |      58.855µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:731"
[GIN] 2025/07/28 - 09:17:42 | 200 |       4.515µs |       127.0.0.1 | GET      "/internal/cache/perf:write:732"
[GIN] 2025/07/28 - 09:17:42 | 200 |       79.19µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:734"
[GIN] 2025/07/28 - 09:17:42 | 200 |       3.422µs |       127.0.0.1 | GET      "/internal/cache/perf:write:735"
[GIN] 2025/07/28 - 09:17:42 | 200 |      86.885µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:737"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.061µs |       127.0.0.1 | GET      "/internal/cache/perf:write:739"
[GIN] 2025/07/28 - 09:17:42 | 200 |      35.571µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:740"
[GIN] 2025/07/28 - 09:17:42 | 200 |      50.649µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:743"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.917µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:746"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.367µs |       127.0.0.1 | GET      "/internal/cache/perf:write:748"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.848µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:749"
[GIN] 2025/07/28 - 09:17:42 | 200 |      82.385µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:752"
[GIN] 2025/07/28 - 09:17:42 | 200 |      48.607µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:755"
[GIN] 2025/07/28 - 09:17:42 | 200 |        2.57µs |       127.0.0.1 | GET      "/internal/cache/perf:write:756"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.751µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:758"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.431µs |       127.0.0.1 | GET      "/internal/cache/perf:write:759"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.308µs |       127.0.0.1 | GET      "/internal/cache/perf:write:760"
[GIN] 2025/07/28 - 09:17:42 | 200 |        1.56µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:761"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.345µs |       127.0.0.1 | GET      "/internal/cache/perf:write:762"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.237µs |       127.0.0.1 | GET      "/internal/cache/perf:write:763"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.571µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:764"
[GIN] 2025/07/28 - 09:17:42 | 200 |      50.925µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:767"
[GIN] 2025/07/28 - 09:17:42 | 200 |      54.963µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:770"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.728µs |       127.0.0.1 | GET      "/internal/cache/perf:write:771"
[GIN] 2025/07/28 - 09:17:42 | 200 |       52.73µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:773"
[GIN] 2025/07/28 - 09:17:42 | 200 |        1.49µs |       127.0.0.1 | GET      "/internal/cache/perf:write:774"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.379µs |       127.0.0.1 | GET      "/internal/cache/perf:write:775"
[GIN] 2025/07/28 - 09:17:42 | 200 |      36.869µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:776"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.433µs |       127.0.0.1 | GET      "/internal/cache/perf:write:777"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.273µs |       127.0.0.1 | GET      "/internal/cache/perf:write:778"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.702µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:779"
[GIN] 2025/07/28 - 09:17:42 | 200 |         1.8µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:782"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.012µs |       127.0.0.1 | GET      "/internal/cache/perf:write:783"
[GIN] 2025/07/28 - 09:17:42 | 200 |      34.144µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:785"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.855µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:788"
[GIN] 2025/07/28 - 09:17:42 | 200 |       1.735µs |       127.0.0.1 | GET      "/internal/cache/perf:write:789"
[GIN] 2025/07/28 - 09:17:42 | 200 |       57.07µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:791"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.096µs |       127.0.0.1 | GET      "/internal/cache/perf:write:793"
[GIN] 2025/07/28 - 09:17:42 | 200 |       9.861µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:794"
[GIN] 2025/07/28 - 09:17:42 | 200 |       3.982µs |       127.0.0.1 | GET      "/internal/cache/perf:write:795"
[GIN] 2025/07/28 - 09:17:42 | 200 |        2.96µs |       127.0.0.1 | GET      "/internal/cache/perf:write:796"
[GIN] 2025/07/28 - 09:17:42 | 200 |       2.584µs |       127.0.0.1 | GET      "/api/v1/cache/perf:write:797"
